QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 4,9608072969	 1,2405681610	 1,8971753120	
 4,9808105521	 1,2369489670	 1,8994081020	
 5,0008138074	 1,2341296673	 1,9016373158	
 5,0208170626	 1,2342572212	 1,9036757946	
 5,0408203178	 1,2221491337	 1,9055247307	
 5,0608235731	 1,2188696861	 1,9074857235	
 5,0808268283	 1,2283372879	 1,9096434116	
 5,1008300835	 1,2336075306	 1,9117808342	
 5,1208333387	 1,2312436104	 1,9138383865	
 5,1408365940	 1,2319254875	 1,9160473347	
 5,1608398492	 1,2375855446	 1,9185137749	
 5,1808431044	 1,2261414528	 1,9207811356	
 5,2008463597	 1,2076914310	 1,9227659702	
 5,2208496149	 1,2091839314	 1,9248878956	
 5,2408528701	 1,2096381187	 1,9268298149	
 5,2608561253	 1,2055718899	 1,9287335873	
 5,2808593806	 1,1988675594	 1,9307804108	
 5,3008626358	 1,1888158321	 1,9328439236	
 5,3208658910	 1,1807394028	 1,9346725941	
 5,3408691463	 1,1790764332	 1,9365370274	
 5,3608724015	 1,1719131470	 1,9388473034	
 5,3808756567	 1,1591839790	 1,9411158562	
 5,4008789120	 1,1603617668	 1,9431042671	
 5,4208821672	 1,1601173878	 1,9452333450	
 5,4408854224	 1,1518013477	 1,9476711750	
 5,4608886776	 1,1496829987	 1,9500088692	
 5,4808919329	 1,1610639095	 1,9520676136	
 5,5008951881	 1,1673235893	 1,9542193413	
 5,5208984433	 1,1689233780	 1,9564163685	
 5,5409016986	 1,1718451977	 1,9582438469	
 5,5609049538	 1,1753797531	 1,9601356983	
 5,5809082090	 1,1868989468	 1,9622802734	
 5,6009114642	 1,2057936192	 1,9641518593	
 5,6209147195	 1,2251293659	 1,9659936428	
 5,6409179747	 1,2434589863	 1,9680893421	
 5,6609212299	 1,2648749352	 1,9698178768	
 5,6809244852	 1,2896871567	 1,9717860222	
 5,7009277404	 1,3156008720	 1,9742512703	
 5,7209309956	 1,3395965099	 1,9766020775	
 5,7409342509	 1,3640153408	 1,9788157940	
 5,7609375061	 1,3939380646	 1,9809424877	
 5,7809407613	 1,4267039299	 1,9829618931	
 5,8009440165	 1,4455950260	 1,9848966599	
 5,8209472718	 1,4599967003	 1,9869387150	
 5,8409505270	 1,4823591709	 1,9888615608	
 5,8609537822	 1,5153264999	 1,9907557964	
 5,8809570375	 1,5522396564	 1,9925272465	
 5,9009602927	 1,5672385693	 1,9943666458	
 5,9209635479	 1,5550100803	 1,9967341423	
 5,9409668031	 1,5553104877	 1,9988095760	
 5,9609700584	 1,6030764580	 2,0005667210	
 5,9809733136	 1,6292512417	 2,0027661324	
 6,0009765688	 1,6221582890	 2,0050382614	
 6,0209798241	 1,6317212582	 2,0071160793	
 6,0409830793	 1,6369199753	 2,0092809200	
 6,0609863345	 1,6095459461	 2,0115840435	
 6,0809895898	 1,5544342995	 2,0137584209	
 6,1009928450	 1,4977002144	 2,0157110691	
 6,1209961002	 1,4436376095	 2,0177972317	
 6,1409993554	 1,4327728748	 2,0199406147	
 6,1610026107	 1,4308655262	 2,0222806931	
 6,1810058659	 1,4105772972	 2,0246994495	
 6,2010091211	 1,3903045654	 2,0267701149	
 6,2210123764	 1,3750660419	 2,0289766788	
 6,2410156316	 1,3785779476	 2,0313763618	
 6,2610188868	 1,3669300079	 2,0336401463	
 6,2810221420	 1,3657236099	 2,0356762409	
 6,3010253973	 1,3496530056	 2,0376121998	
 6,3210286525	 1,3299679756	 2,0395302773	
 6,3410319077	 1,3282120228	 2,0414388180	
 6,3610351630	 1,3247025013	 2,0435559750	
 6,3810384182	 1,3278007507	 2,0459330082	
 6,4010416734	 1,3211488724	 2,0483076572	
 6,4210449287	 1,3108575344	 2,0505452156	
 6,4410481839	 1,3037145138	 2,0526826382	
 6,4610514391	 1,3062226772	 2,0545792580	
 6,4810546943	 1,3087546825	 2,0565247536	
 6,5010579496	 1,3025140762	 2,0587575436	
 6,5210612048	 1,2991416454	 2,0610952377	
 6,5410644600	 1,2967860699	 2,0630288124	
 6,5610677153	 1,2911713123	 2,0650780201	
 6,5810709705	 1,2838256359	 2,0676386356	
 6,6010742257	 1,2644720078	 2,0697939396	
 6,6210774809	 1,2546408176	 2,0718145370	
 6,6410807362	 1,2502121925	 2,0739817619	
 6,6610839914	 1,2372815609	 2,0758914948	
 6,6810872466	 1,2310266495	 2,0782208443	
