QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 7,2411783931	 0,6723523140	 2,0130920410	
 7,2611816483	 0,6747364998	 2,0152592659	
 7,2811849035	 0,6802380085	 2,0172858238	
 7,3011881587	 0,6830680370	 2,0194065571	
 7,3211914140	 0,6910526752	 2,0216798782	
 7,3411946692	 0,7037878036	 2,0241761208	
 7,3611979244	 0,7223188877	 2,0264554024	
 7,3812011797	 0,7390701771	 2,0285952091	
 7,4012044349	 0,7477068901	 2,0311713219	
 7,4212076901	 0,7557976246	 2,0336806774	
 7,4412109454	 0,7647740841	 2,0356488228	
 7,4612142006	 0,7736194134	 2,0374739170	
 7,4812174558	 0,7767426968	 2,0395171642	
 7,5012207110	 0,7847189903	 2,0416474342	
 7,5212239663	 0,8019065857	 2,0438528061	
 7,5412272215	 0,8072447777	 2,0462775230	
 7,5612304767	 0,8080291748	 2,0486021042	
 7,5812337320	 0,8180868626	 2,0509123802	
 7,6012369872	 0,8252644539	 2,0531392097	
 7,6212402424	 0,8257138729	 2,0550751686	
 7,6412434976	 0,8295392990	 2,0571339130	
 7,6612467529	 0,8399057388	 2,0593333244	
 7,6812500081	 0,8498382568	 2,0617103577	
 7,7012532633	 0,8561444283	 2,0639216900	
 7,7212565186	 0,8592724800	 2,0658242702	
 7,7412597738	 0,8651101589	 2,0680475235	
 7,7612630290	 0,8733713627	 2,0701360703	
 7,7812662843	 0,8726370335	 2,0723521709	
 7,8012695395	 0,8715760708	 2,0747494698	
 7,8212727947	 0,8800840378	 2,0765149593	
 7,8412760499	 0,8730459213	 2,0785927773	
 7,8612793052	 0,8557438850	 2,0809841156	
 7,8812825604	 0,8558404446	 2,0831668377	
 7,9012858156	 0,8695316315	 2,0854163170	
 7,9212890709	 0,8806526661	 2,0879650116	
 7,9412923261	 0,8790159225	 2,0900726318	
 7,9612955813	 0,8730459213	 2,0912408829	
 7,9812988365	 0,8727824688	 2,0932650566	
 8,0013020918	 0,8720743656	 2,0957672596	
 8,0213053470	 0,8655750751	 2,0978212357	
 8,0413086022	 0,8605706692	 2,0999336243	
 8,0613118575	 0,8562016487	 2,1020114422	
 8,0813151127	 0,8494973183	 2,1041297913	
 8,1013183679	 0,8436906338	 2,1060490608	
 8,1213216232	 0,8360350132	 2,1081006527	
 8,1413248784	 0,8253526688	 2,1104371548	
 8,1613281336	 0,8068168163	 2,1126484871	
 8,1813313888	 0,7836914063	 2,1148157120	
 8,2013346441	 0,7675611973	 2,1168446541	
 8,2213378993	 0,7581996918	 2,1186399460	
 8,2413411545	 0,7422494888	 2,1205103397	
 8,2613444098	 0,7263231277	 2,1228945255	
 8,2813476650	 0,7161211967	 2,1256017685	
