QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 3,3405436233	 0,8675825596	 1,6766011715	
 3,3605468785	 0,9288918972	 1,6786086559	
 3,3805501338	 1,0104990005	 1,6804802418	
 3,4005533890	 1,1094927788	 1,6824293137	
 3,4205566442	 1,2107849121	 1,6845226288	
 3,4405598995	 1,3117539883	 1,6866922379	
 3,4605631547	 1,4064610004	 1,6887032986	
 3,4805664099	 1,4979076385	 1,6906547546	
 3,5005696652	 1,6026818752	 1,6927325726	
 3,5205729204	 1,6760087013	 1,6948020458	
 3,5405761756	 1,7355167866	 1,6969454288	
 3,5605794308	 1,7993557453	 1,6990351677	
 3,5805826861	 1,8273997307	 1,7010080814	
 3,6005859413	 1,8497741222	 1,7031157017	
 3,6205891965	 1,8875503540	 1,7051827908	
 3,6405924518	 1,8966722488	 1,7073357105	
 3,6605957070	 1,8914830685	 1,7095136642	
 3,6805989622	 1,8946921825	 1,7115759850	
 3,7006022174	 1,8764173985	 1,7135846615	
 3,7206054727	 1,8504166603	 1,7156302929	
 3,7406087279	 1,8192529678	 1,7177534103	
 3,7606119831	 1,7555391788	 1,7198979855	
 3,7806152384	 1,6983246803	 1,7220413685	
 3,8006184936	 1,6583645344	 1,7240428925	
 3,8206217488	 1,6055369377	 1,7260527611	
 3,8406250041	 1,5434694290	 1,7281877995	
 3,8606282593	 1,4855504036	 1,7302906513	
 3,8806315145	 1,4454686642	 1,7322349548	
 3,9006347697	 1,4111113548	 1,7342889309	
 3,9206380250	 1,3577079773	 1,7364335060	
 3,9406412802	 1,3156521320	 1,7384290695	
 3,9606445354	 1,2978148460	 1,7405676842	
 3,9806477907	 1,2710726261	 1,7424809933	
 4,0006510459	 1,2523663044	 1,7445719242	
 4,0206543011	 1,2476027012	 1,7469680309	
 4,0406575563	 1,2403821945	 1,7489862442	
 4,0606608116	 1,2258410454	 1,7509973049	
 4,0806640668	 1,1975109577	 1,7531061172	
 4,1006673220	 1,1731112003	 1,7551434040	
 4,1206705773	 1,1758768559	 1,7572748661	
 4,1406738325	 1,1893928051	 1,7595410347	
 4,1606770877	 1,1924386024	 1,7616105080	
 4,1806803430	 1,1794805527	 1,7636704445	
 4,2006835982	 1,1523103714	 1,7658698559	
 4,2206868534	 1,1290097237	 1,7679858208	
 4,2406901086	 1,1184430122	 1,7700803280	
 4,2606933639	 1,1250901222	 1,7721843719	
 4,2806966191	 1,1142790318	 1,7741250992	
 4,3006998743	 1,0988402367	 1,7760622501	
 4,3207031296	 1,1016225815	 1,7782831192	
 4,3407063848	 1,0906016827	 1,7805838585	
 4,3607096400	 1,0766410828	 1,7827308178	
 4,3807128952	 1,0699427128	 1,7848372459	
 4,4007161505	 1,0583043098	 1,7869853973	
 4,4207194057	 1,0500216484	 1,7889022827	
 4,4407226609	 1,0490822792	 1,7907810211	
 4,4607259162	 1,0400605202	 1,7930078506	
 4,4807291714	 1,0268318653	 1,7951643467	
 4,5007324266	 1,0162532330	 1,7971253395	
 4,5207356819	 1,0056090355	 1,7992591858	
 4,5407389371	 1,0031414032	 1,8013226986	
 4,5607421923	 0,9993731976	 1,8033075333	
 4,5807454475	 0,9888768196	 1,8052804470	
 4,6007487028	 0,9755158424	 1,8072772026	
 4,6207519580	 0,9658014774	 1,8092656136	
 4,6407552132	 0,9632539749	 1,8112909794	
 4,6607584685	 0,9479939938	 1,8135058880	
 4,6807617237	 0,9328055382	 1,8155467510	
 4,7007649789	 0,9192097187	 1,8176090717	
 4,7207682341	 0,9026730061	 1,8197953701	
 4,7407714894	 0,8877933025	 1,8220114708	
 4,7607747446	 0,8837950230	 1,8241119385	
 4,7807779998	 0,8815014362	 1,8261468410	
 4,8007812551	 0,8733129501	 1,8281841278	
 4,8207845103	 0,8798110485	 1,8301200867	
 4,8407877655	 0,9099519253	 1,8319559097	
 4,8607910208	 0,9512615204	 1,8337810040	
 4,8807942760	 1,0091304779	 1,8357121944	
 4,9007975312	 1,0787141323	 1,8376314640	
 4,9208007864	 1,1523044109	 1,8395876884	
 4,9408040417	 1,2273287773	 1,8416595459	
 4,9608072969	 1,3012838364	 1,8437004089	
 4,9808105521	 1,3884985447	 1,8457067013	
 5,0008138074	 1,4755296707	 1,8476414680	
 5,0208170626	 1,5437662601	 1,8496704102	
 5,0408203178	 1,5860235691	 1,8518328667	
 5,0608235731	 1,6180062294	 1,8540561199	
 5,0808268283	 1,6377484798	 1,8562388420	
 5,1008300835	 1,6606545448	 1,8582355976	
 5,1208333387	 1,7152893543	 1,8602240086	
 5,1408365940	 1,7611646652	 1,8622517586	
 5,1608398492	 1,7873239517	 1,8644034863	
 5,1808431044	 1,7775893211	 1,8663585186	
 5,2008463597	 1,7683243752	 1,8683445454	
 5,2208496149	 1,7972028255	 1,8705391884	
 5,2408528701	 1,7969262600	 1,8726503849	
 5,2608561253	 1,7398762703	 1,8747138977	
 5,2808593806	 1,6661214828	 1,8768715858	
 5,3008626358	 1,6127717495	 1,8788552284	
 5,3208658910	 1,5698325634	 1,8807220459	
 5,3408691463	 1,5530300140	 1,8829536438	
 5,3608724015	 1,5167737007	 1,8852019310	
 5,3808756567	 1,4619469643	 1,8871319294	
 5,4008789120	 1,4423596859	 1,8891620636	
 5,4208821672	 1,4217388630	 1,8915939331	
 5,4408854224	 1,3971221447	 1,8937838078	
 5,4608886776	 1,3838112354	 1,8959450722	
 5,4808919329	 1,3817214966	 1,8981897831	
 5,5008951881	 1,3791394234	 1,9002044201	
 5,5208984433	 1,3713216782	 1,9024133682	
 5,5409016986	 1,3596975803	 1,9044220448	
 5,5609049538	 1,3235819340	 1,9061684608	
 5,5809082090	 1,2956738472	 1,9082570076	
 5,6009114642	 1,3110029697	 1,9104385376	
 5,6209147195	 1,3147795200	 1,9125258923	
 5,6409179747	 1,2980067730	 1,9146573544	
 5,6609212299	 1,2967920303	 1,9168329239	
 5,6809244852	 1,2906610966	 1,9191455841	
 5,7009277404	 1,2843108177	 1,9213986397	
 5,7209309956	 1,2752044201	 1,9233691692	
 5,7409342509	 1,2660408020	 1,9253540039	
 5,7609375061	 1,2652897835	 1,9271993637	
 5,7809407613	 1,2529933453	 1,9290542603	
 5,8009440165	 1,2415301800	 1,9310498238	
 5,8209472718	 1,2394821644	 1,9330310822	
 5,8409505270	 1,2338900566	 1,9348168373	
 5,8609537822	 1,2290024757	 1,9366514683	
 5,8809570375	 1,2147438526	 1,9389450550	
 5,9009602927	 1,1971950531	 1,9411683083	
 5,9209635479	 1,1909747124	 1,9430673122	
