QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 6,7210937571	 0,8022201061	 2,1080017090	
 6,7410970123	 0,7775032520	 2,1101868153	
 6,7611002676	 0,7549393177	 2,1124827862	
 6,7811035228	 0,7338011265	 2,1146273613	
 6,8011067780	 0,7123315334	 2,1167719364	
 6,8211100332	 0,6969237328	 2,1187663078	
 6,8411132885	 0,6842303276	 2,1206176281	
 6,8611165437	 0,6644284725	 2,1226656437	
 6,8811197989	 0,6499803066	 2,1247267723	
 6,9011230542	 0,6442189217	 2,1273624897	
 6,9211263094	 0,6328642368	 2,1298956871	
 6,9411295646	 0,6246709824	 2,1319460869	
 6,9611328198	 0,6217646599	 2,1338880062	
 6,9811360751	 0,6190657616	 2,1355247498	
 7,0011393303	 0,6211352348	 2,1374821663	
 7,0211425855	 0,6294608116	 2,1397447586	
 7,0411458408	 0,6375396252	 2,1416711807	
 7,0611490960	 0,6462395191	 2,1435582638	
 7,0811523512	 0,6607568264	 2,1459293365	
 7,1011556065	 0,6741344929	 2,1482110023	
 7,1211588617	 0,6843388081	 2,1502947807	
 7,1411621169	 0,6956863403	 2,1525180340	
 7,1611653721	 0,7098412514	 2,1547448635	
 7,1811686274	 0,7239472866	 2,1568143368	
 7,2011718826	 0,7280027866	 2,1589553356	
 7,2211751378	 0,7349050045	 2,1610796452	
 7,2411783931	 0,7545781136	 2,1631300449	
 7,2611816483	 0,7701623440	 2,1650612354	
 7,2811849035	 0,7801413536	 2,1668756008	
 7,3011881587	 0,7848453522	 2,1687114239	
 7,3211914140	 0,7932913303	 2,1706902981	
 7,3411946692	 0,7971930504	 2,1727228165	
 7,3611979244	 0,8023810387	 2,1748161316	
 7,3812011797	 0,8181416988	 2,1771359444	
 7,4012044349	 0,8214092255	 2,1791899204	
 7,4212076901	 0,8182537556	 2,1811473370	
 7,4412109454	 0,8180737495	 2,1832585335	
 7,4612142006	 0,8252501488	 2,1852898598	
 7,4812174558	 0,8334159851	 2,1871578693	
 7,5012207110	 0,8373928070	 2,1891713142	
 7,5212239663	 0,8438527584	 2,1914303303	
 7,5412272215	 0,8416855335	 2,1935164928	
 7,5612304767	 0,8435678482	 2,1952915192	
 7,5812337320	 0,8474624157	 2,1972525120	
 7,6012369872	 0,8480131626	 2,1996533871	
 7,6212402424	 0,8575212955	 2,2019743919	
 7,6412434976	 0,8595275879	 2,2038698196	
 7,6612467529	 0,8574676514	 2,2057747841	
 7,6812500081	 0,8652067184	 2,2078180313	
 7,7012532633	 0,8669674397	 2,2097730637	
 7,7212565186	 0,8633875847	 2,2121095657	
 7,7412597738	 0,8654820919	 2,2146773338	
 7,7612630290	 0,8689689636	 2,2168874741	
 7,7812662843	 0,8689022064	 2,2189843655	
 7,8012695395	 0,8654928207	 2,2212886810	
 7,8212727947	 0,8666872978	 2,2237420082	
 7,8412760499	 0,8651828766	 2,2257089615	
 7,8612793052	 0,8567631245	 2,2276997566	
 7,8812825604	 0,8519005775	 2,2300851345	
 7,9012858156	 0,8528900146	 2,2320580482	
 7,9212890709	 0,8472156525	 2,2338294983	
 7,9412923261	 0,8338260651	 2,2358024120	
 7,9612955813	 0,8168077469	 2,2380685806	
 7,9812988365	 0,8035993576	 2,2402334213	
 8,0013020918	 0,7947683334	 2,2422683239	
 8,0213053470	 0,7797372341	 2,2443902493	
 8,0413086022	 0,7652866840	 2,2462975979	
 8,0613118575	 0,7482671738	 2,2483527660	
 8,0813151127	 0,7305836678	 2,2504186630	
 8,1013183679	 0,7166826725	 2,2523927689	
 8,1213216232	 0,7083141804	 2,2545242310	
 8,1413248784	 0,7080519199	 2,2567498684	
 8,1613281336	 0,7041263580	 2,2590386868	
 8,1813313888	 0,7025206089	 2,2613859177	
 8,2013346441	 0,7062184811	 2,2635877132	
 8,2213378993	 0,7145082951	 2,2655344009	
 8,2413411545	 0,7164227962	 2,2674298286	
 8,2613444098	 0,7155549526	 2,2691750526	
 8,2813476650	 0,7271134853	 2,2711384296	
 8,3013509202	 0,7389843464	 2,2732222080	
 8,3213541754	 0,7458055019	 2,2751355171	
 8,3413574307	 0,7548201084	 2,2769832611	
 8,3613606859	 0,7622826099	 2,2788810730	
 8,3813639411	 0,7656502724	 2,2809934616	
 8,4013671964	 0,7722508907	 2,2829794884	
 8,4213704516	 0,7858514786	 2,2847568989	
 8,4413737068	 0,7954609394	 2,2865891457	
 8,4613769621	 0,7940757275	 2,2886109352	
 8,4813802173	 0,7970118523	 2,2906887531	
 8,5013834725	 0,8032119274	 2,2926771641	
 8,5213867277	 0,8066439629	 2,2947716713	
 8,5413899830	 0,8133482933	 2,2971856594	
 8,5613932382	 0,8207654953	 2,2996187210	
 8,5813964934	 0,8270823956	 2,3015820980	
 8,6013997487	 0,8337831497	 2,3033332825	
 8,6214030039	 0,8314180374	 2,3052704334	
 8,6414062591	 0,8345699310	 2,3074066639	
 8,6614095144	 0,8375823498	 2,3095846176	
 8,6814127696	 0,8356285095	 2,3115932941	
 8,7014160248	 0,8412635326	 2,3134231567	
 8,7214192800	 0,8453035355	 2,3155450821	
 8,7414225353	 0,8430504799	 2,3177826405	
 8,7614257905	 0,8457732201	 2,3198401928	
 8,7814290457	 0,8545529842	 2,3218226433	
 8,8014323010	 0,8556640148	 2,3238325119	
 8,8214355562	 0,8562350273	 2,3259925842	
 8,8414388114	 0,8589208126	 2,3280918598	
 8,8614420666	 0,8608579636	 2,3303079605	
 8,8814453219	 0,8626139164	 2,3325765133	
