QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 5,7209309956	 0,4143536091	 1,9994437695	
 5,7409342509	 0,4344058037	 2,0015990734	
 5,7609375061	 0,4529261589	 2,0039153099	
 5,7809407613	 0,4751396179	 2,0059108734	
 5,8009440165	 0,4934251308	 2,0079159737	
 5,8209472718	 0,5100345612	 2,0101130009	
 5,8409505270	 0,5314862728	 2,0123302937	
 5,8609537822	 0,5496120453	 2,0143795013	
 5,8809570375	 0,5640375614	 2,0163655281	
 5,9009602927	 0,5784654617	 2,0185792446	
 5,9209635479	 0,5938720703	 2,0207190514	
 5,9409668031	 0,6123852730	 2,0230126381	
 5,9609700584	 0,6250679493	 2,0253503323	
 5,9809733136	 0,6409430504	 2,0272278786	
 6,0009765688	 0,6582593918	 2,0293343067	
 6,0209798241	 0,6732499599	 2,0319068432	
 6,0409830793	 0,6892132759	 2,0341777802	
 6,0609863345	 0,7037603855	 2,0361053944	
 6,0809895898	 0,7207190990	 2,0379769802	
 6,1009928450	 0,7371652126	 2,0398676395	
 6,1209961002	 0,7570946217	 2,0419442654	
 6,1409993554	 0,7837593555	 2,0441949368	
 6,1610026107	 0,8036398888	 2,0466089249	
 6,1810058659	 0,8305597305	 2,0490872860	
 6,2010091211	 0,8593034744	 2,0513665676	
 6,2210123764	 0,8905458450	 2,0534217358	
 6,2410156316	 0,9319663048	 2,0552706718	
 6,2610188868	 0,9696006775	 2,0572936535	
 6,2810221420	 1,0203969479	 2,0595633984	
 6,3010253973	 1,0755741596	 2,0616865158	
 6,3210286525	 1,1374437809	 2,0638632774	
 6,3410319077	 1,2040412426	 2,0658588409	
 6,3610351630	 1,2672781944	 2,0679581165	
 6,3810384182	 1,3155782223	 2,0700991154	
 6,4010416734	 1,3462436199	 2,0722198486	
 6,4210449287	 1,3654959202	 2,0745229721	
 6,4410481839	 1,3489532471	 2,0762562752	
 6,4610514391	 1,3187682629	 2,0782160759	
 6,4810546943	 1,2757551670	 2,0805871487	
 6,5010579496	 1,2001407146	 2,0827615261	
 6,5210612048	 1,1294972897	 2,0851373672	
 6,5410644600	 1,0615301132	 2,0875501633	
 6,5610677153	 0,9875905514	 2,0896089077	
 6,5810709705	 0,9049558640	 2,0909762383	
 6,6010742257	 0,8141219616	 2,0929098129	
 6,6210774809	 0,7437217236	 2,0954751968	
 6,6410807362	 0,6693196297	 2,0975756645	
 6,6610839914	 0,6011927128	 2,0997798443	
 6,6810872466	 0,5407524109	 2,1018195152	
 6,7010905019	 0,4769885540	 2,1038722992	
 6,7210937571	 0,4255700111	 2,1059358120	
 6,7410970123	 0,3731155396	 2,1078288555	
 6,7611002676	 0,3323125839	 2,1099710464	
 6,7811035228	 0,2978897095	 2,1121954918	
 6,8011067780	 0,2604043484	 2,1144282818	
 6,8211100332	 0,2316629887	 2,1163654327	
 6,8411132885	 0,2108037472	 2,1180319786	
 6,8611165437	 0,2009820938	 2,1200573444	
 6,8811197989	 0,1999139786	 2,1222412586	
 6,9011230542	 0,2060115337	 2,1246182919	
 6,9211263094	 0,2167880535	 2,1274077892	
 6,9411295646	 0,2258872986	 2,1298515797	
 6,9611328198	 0,2367460728	 2,1318137646	
 6,9811360751	 0,2479386330	 2,1336150169	
 7,0011393303	 0,2583408356	 2,1354782581	
 7,0211425855	 0,2690279484	 2,1375691891	
 7,0411458408	 0,2792143822	 2,1397113800	
 7,0611490960	 0,2922296524	 2,1417045593	
 7,0811523512	 0,3068494797	 2,1436059475	
 7,1011556065	 0,3213739395	 2,1457314491	
