QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 3,3605468785	 0,4593789577	 1,6359651089	
 3,3805501338	 0,4826152325	 1,6380095482	
 3,4005533890	 0,5025172234	 1,6400408745	
 3,4205566442	 0,5262923241	 1,6421496868	
 3,4405598995	 0,5522632599	 1,6440451145	
 3,4605631547	 0,5783033371	 1,6460907459	
 3,4805664099	 0,6072509289	 1,6483044624	
 3,5005696652	 0,6336295605	 1,6503882408	
 3,5205729204	 0,6576466560	 1,6524386406	
 3,5405761756	 0,6777858734	 1,6544544697	
 3,5605794308	 0,6984817982	 1,6565227509	
 3,5805826861	 0,7233083248	 1,6584813595	
 3,6005859413	 0,7397234440	 1,6603064537	
 3,6205891965	 0,7477581501	 1,6622030735	
 3,6405924518	 0,7621765137	 1,6642165184	
 3,6605957070	 0,7724821568	 1,6664373875	
 3,6805989622	 0,7734167576	 1,6686666012	
 3,7006022174	 0,7691085339	 1,6707301140	
 3,7206054727	 0,7603859901	 1,6725969315	
 3,7406087279	 0,7563066483	 1,6744792461	
 3,7606119831	 0,7545828819	 1,6766321659	
 3,7806152384	 0,7412886620	 1,6786944866	
 3,8006184936	 0,7289206982	 1,6805446148	
 3,8206217488	 0,7233977318	 1,6824316978	
 3,8406250041	 0,7146203518	 1,6844892502	
 3,8606282593	 0,7019877434	 1,6866743565	
 3,8806315145	 0,6898975372	 1,6888010502	
 3,9006347697	 0,6813228130	 1,6908454895	
 3,9206380250	 0,6690180302	 1,6928195953	
 3,9406412802	 0,6559610367	 1,6948270798	
 3,9606445354	 0,6488251686	 1,6969168186	
 3,9806477907	 0,6403625011	 1,6989970207	
 4,0006510459	 0,6273782253	 1,7010271549	
 4,0206543011	 0,6147062778	 1,7029964924	
 4,0406575563	 0,6044912338	 1,7051362991	
 4,0606608116	 0,5909657478	 1,7073822021	
 4,0806640668	 0,5782067776	 1,7093777657	
