QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,8414388114	 0,5145168304	 1,9582092762	
 8,8614420666	 0,5336952209	 1,9599568844	
 8,8814453219	 0,5537045002	 1,9618904591	
 8,9014485771	 0,5738079548	 1,9638919830	
 8,9214518323	 0,5939650536	 1,9657373428	
 8,9414550876	 0,6116533279	 1,9677984715	
 8,9614583428	 0,6306099892	 1,9696664810	
 8,9814615980	 0,6501734257	 1,9715130329	
 9,0014648533	 0,6720185280	 1,9738924503	
 9,0214681085	 0,7000637054	 1,9763469696	
 9,0414713637	 0,7267951965	 1,9784486294	
 9,0614746189	 0,7478451729	 1,9804632664	
 9,0814778742	 0,7709348202	 1,9826281071	
 9,1014811294	 0,7975029945	 1,9847416878	
 9,1214843846	 0,8263063431	 1,9868040085	
 9,1414876399	 0,8540070057	 1,9885909557	
 9,1614908951	 0,8828508854	 1,9904243946	
 9,1814941503	 0,9172034264	 1,9921863079	
 9,2014974055	 0,9547388554	 1,9938433170	
 9,2215006608	 1,0014820099	 1,9961142540	
 9,2415039160	 1,0541141033	 1,9981336594	
 9,2615071712	 1,1107110977	 1,9998431206	
 9,2815104265	 1,1731112003	 2,0021188259	
 9,3015136817	 1,2393975258	 2,0043480396	
 9,3215169369	 1,3067007065	 2,0063436031	
 9,3415201922	 1,3732481003	 2,0083189011	
 9,3615234474	 1,4320957661	 2,0103752613	
 9,3815267026	 1,4742505550	 2,0127189159	
 9,4015299578	 1,4997565746	 2,0148730278	
 9,4215332131	 1,4992964268	 2,0168745518	
 9,4415364683	 1,4920210838	 2,0190453529	
 9,4615397235	 1,4609003067	 2,0211088657	
 9,4815429788	 1,4051926136	 2,0235836506	
 9,5015462340	 1,3260233402	 2,0260441303	
 9,5215494892	 1,2303447723	 2,0280611515	
 9,5415527444	 1,1495101452	 2,0303118229	
 9,5615559997	 1,0810697079	 2,0327115059	
 9,5815592549	 1,0108542442	 2,0349884033	
 9,6015625101	 0,9378480911	 2,0369696617	
 9,6215657654	 0,8823716640	 2,0388221741	
 9,6415690206	 0,8359241486	 2,0406639576	
 9,6615722758	 0,7931900024	 2,0428061485	
 9,6815755311	 0,7519960403	 2,0450735092	
 9,7015787863	 0,7202911377	 2,0474195480	
 9,7215820415	 0,6959116459	 2,0498275757	
 9,7415852967	 0,6728148460	 2,0520043373	
 9,7615885520	 0,6504154205	 2,0538771152	
 9,7815918072	 0,6278979778	 2,0555818081	
 9,8015950624	 0,6051874161	 2,0577514172	
 9,8215983177	 0,5871975422	 2,0602738857	
 9,8416015729	 0,5746793747	 2,0623207092	
 9,8616048281	 0,5635917187	 2,0643401146	
 9,8816080833	 0,5550575256	 2,0662689209	
 9,9016113386	 0,5506598949	 2,0682275295	
 9,9216145938	 0,5458724499	 2,0704960823	
 9,9416178490	 0,5400204659	 2,0728158951	
 9,9616211043	 0,5362653732	 2,0750260353	
 9,9816243595	 0,5317568779	 2,0767462254	
10,0016276147	 0,5258369446	 2,0788204670	
10,0216308700	 0,5199241638	 2,0811223984	
10,0416341252	 0,5131411552	 2,0831060410	
10,0616373804	 0,5056524277	 2,0853435993	
10,0816406356	 0,4968822002	 2,0877587795	
10,1016438909	 0,4888761044	 2,0897734165	
10,1216471461	 0,4824590683	 2,0913255215	
10,1416504013	 0,4738116264	 2,0934534073	
10,1616536566	 0,4680728912	 2,0959937572	
10,1816569118	 0,4678213596	 2,0979189873	
10,2016601670	 0,4719161987	 2,0999884605	
10,2216634222	 0,4777204990	 2,1021592617	
10,2416666775	 0,4880893230	 2,1040678024	
10,2616699327	 0,5037760735	 2,1059131622	
10,2816731879	 0,5147838593	 2,1078383923	
10,3016764432	 0,5292737484	 2,1099448204	
10,3216796984	 0,5507481098	 2,1122419834	
10,3416829536	 0,5706799030	 2,1145737171	
10,3616862089	 0,5879068375	 2,1165704727	
10,3816894641	 0,6053435802	 2,1182906628	
10,4016927193	 0,6240868568	 2,1201860905	
10,4216959745	 0,6429958344	 2,1223151684	
10,4416992298	 0,6628251076	 2,1249079704	
10,4617024850	 0,6842529774	 2,1277511120	
10,4817057402	 0,7047510147	 2,1300363541	
10,5017089955	 0,7226705551	 2,1318793297	
