DT9824(00).Ain 0(X)	DT9824(00).Ain 0(Y)	DT9824(00).Ain 1(X)	DT9824(00).Ain 1(Y)
2128	2,72481441497803	2128	5,46737575531006
2129	2,78885006904602	2129	5,46940898895264
2130	2,86013960838318	2130	5,4714035987854
2131	2,96720504760742	2131	5,47326803207397
2132	3,01016807556152	2132	5,47525978088379
2133	2,94708728790283	2133	5,47718143463135
2134	2,86943078041077	2134	5,47905921936035
2135	2,63421058654785	2135	5,48099613189697
2136	2,21143007278442	2136	5,48255062103271
2137	1,91550612449646	2137	5,48430824279785
2138	1,70628428459167	2138	5,4863109588623
2139	1,41784310340881	2139	5,4882345199585
2140	1,2122368812561	2140	5,49022197723389
2141	1,12508893013	2141	5,49211883544922
2142	1,07148885726929	2142	5,49405336380005
2143	1,05932116508484	2143	5,49593830108643
2144	1,06030583381653	2144	5,49769639968872
2145	1,08936548233032	2145	5,49968338012695
2146	1,2390398979187	2146	5,5017147064209
2147	1,37476682662964	2147	5,50356149673462
2148	1,46065235137939	2148	5,50548553466797
2149	1,74461245536804	2149	5,50748443603516
2150	2,06694364547729	2150	5,50936603546143
2151	2,20545768737793	2151	5,511314868927
2152	2,47736096382141	2152	5,51333999633789
2153	2,81352519989014	2153	5,51538562774658
2154	2,92544841766357	2154	5,51738739013672
2155	2,98452258110046	2155	5,51920795440674
2156	2,9395055770874	2156	5,5211877822876
2157	2,89827227592468	2157	5,52331352233887
2158	2,97099232673645	2158	5,52524185180664
2159	2,82168984413147	2159	5,52704334259033
2160	2,60525345802307	2160	5,52894115447998
2161	2,60408282279968	2161	5,53085327148438
2162	2,53282308578491	2162	5,53285598754883
2163	2,26307272911072	2163	5,53483104705811
2164	2,10727572441101	2164	5,53673648834229
2165	2,03510642051697	2165	5,53867435455322
2166	1,81229829788208	2166	5,54050207138062
2167	1,5986704826355	2167	5,54242706298828
2168	1,49785041809082	2168	5,54437398910522
2169	1,40493750572205	2169	5,54632902145386
2170	1,31365656852722	2170	5,54827308654785
2171	1,26015067100525	2171	5,55020332336426
2172	1,2364399433136	2172	5,5522928237915
2173	1,23786807060242	2173	5,55433654785156
2174	1,25108003616333	2174	5,55606603622437
2175	1,29649877548218	2175	5,55793046951294
2176	1,39733910560608	2176	5,56007289886475
2177	1,47310853004456	2177	5,56223154067993
2178	1,57808661460876	2178	5,56428050994873
2179	1,84553861618042	2179	5,56625938415527
2180	2,04814195632935	2180	5,56814575195313
2181	2,08874106407166	2181	5,56980133056641
2182	2,21398830413818	2182	5,57182693481445
2183	2,32206106185913	2183	5,57392358779907
2184	2,35231399536133	2184	5,57598114013672
2185	2,38063335418701	2185	5,57810878753662
2186	2,35757231712341	2186	5,58000469207764
2187	2,36847400665283	2187	5,58191394805908
2188	2,42424964904785	2188	5,58377504348755
2189	2,48099565505981	2189	5,58572673797607
2190	2,53336668014526	2190	5,58773279190063
2191	2,57405400276184	2191	5,58947944641113
2192	2,57620096206665	2192	5,59136152267456
2193	2,52055168151855	2193	5,59358215332031
2194	2,45078086853027	2194	5,5957293510437
2195	2,34586000442505	2195	5,59774160385132
2196	2,17223525047302	2196	5,59961700439453
2197	2,02832221984863	2197	5,60141563415527
2198	1,93126440048218	2198	5,60332202911377
2199	1,83098435401917	2199	5,60522079467773
2200	1,76224231719971	2200	5,60726547241211
2201	1,71935200691223	2201	5,60933589935303
2202	1,7215895652771	2202	5,61110973358154
2203	1,75516486167908	2203	5,6129732131958
2204	1,74954891204834	2204	5,6148624420166
2205	1,75640940666199	2205	5,61676263809204
2206	1,79396390914917	2206	5,61879873275757
2207	1,80726051330566	2207	5,62069416046143
2208	1,80889248847961	2208	5,62265300750732
2209	1,78544163703918	2209	5,62482595443726
2210	1,76421642303467	2210	5,62689685821533
2211	1,7655873298645	2211	5,62895679473877
2212	1,74889087677002	2212	5,63106298446655
2213	1,73977136611938	2213	5,63276290893555
2214	1,75211071968079	2214	5,63452005386353
2215	1,77782297134399	2215	5,63654661178589
2216	1,82897210121155	2216	5,63843727111816
2217	1,87321066856384	2217	5,64013242721558
2218	1,90786004066467	2218	5,64192533493042
2219	1,98840022087097	2219	5,64383506774902
2220	2,07213759422302	2220	5,64607048034668
2221	2,11917042732239	2221	5,64820766448975
2222	2,1913468837738	2222	5,64990758895874
2223	2,28875994682312	2223	5,65185451507568
2224	2,3472797870636	2224	5,65366363525391
2225	2,37670421600342	2225	5,65548181533813
2226	2,41266250610352	2226	5,65735912322998
2227	2,43536233901978	2227	5,65913105010986
2228	2,42937803268433	2228	5,66111660003662
2229	2,40993738174438	2229	5,66290378570557
2230	2,37841844558716	2230	5,66455936431885
2231	2,34736561775208	2231	5,6663761138916
2232	2,32953071594238	2232	5,66816902160645
2233	2,28677034378052	2233	5,66990375518799
2234	2,22970724105835	2234	5,67165374755859
2235	2,17646598815918	2235	5,6733250617981
2236	2,04691529273987	2236	5,67514801025391
2237	1,87443137168884	2237	5,67736148834229
2238	1,78272485733032	2238	5,6795654296875
2239	1,69496536254883	2239	5,68156147003174
2240	1,58815622329712	2240	5,68352127075195
2241	1,54620170593262	2241	5,68563079833984
2242	1,53523802757263	2242	5,68758869171143
2243	1,55662655830383	2243	5,68936729431152
2244	1,61606431007385	2244	5,69150066375732
2245	1,63542032241821	2245	5,6935453414917
2246	1,6654109954834	2246	5,69517707824707
2247	1,77075266838074	2247	5,69677114486694
2248	1,83820247650146	2248	5,69862604141235
2249	1,85998797416687	2249	5,70052146911621
2250	1,94164037704468	2250	5,70228815078735
2251	2,04168438911438	2251	5,70420169830322
2252	2,08697080612183	2252	5,70629215240479
2253	2,14489459991455	2253	5,7084059715271
2254	2,23738074302673	2254	5,7105016708374
2255	2,30371117591858	2255	5,71244812011719
2256	2,35291123390198	2256	5,71445083618164
2257	2,40862250328064	2257	5,71641826629639
2258	2,4434232711792	2258	5,71832752227783
2259	2,45833516120911	2259	5,72054386138916
2260	2,43333578109741	2260	5,72291612625122
2261	2,34162926673889	2261	5,72515726089478
2262	2,27846264839172	2262	5,72731256484985
2263	2,19414353370667	2263	5,72936916351318
2264	2,02494263648987	2264	5,73114776611328
2265	1,91362857818604	2265	5,7332124710083
2266	1,85369849205017	2266	5,73528671264648
2267	1,81149840354919	2267	5,73715305328369
2268	1,80468678474426	2268	5,73908567428589
2269	1,80007100105286	2269	5,74107265472412
2270	1,868497133255	2270	5,74307346343994
2271	1,97225093841553	2271	5,74508571624756
2272	2,00345873832703	2272	5,74720764160156
2273	2,00900077819824	2273	5,74932336807251
2274	1,99370622634888	2274	5,75130081176758
2275	1,96848630905151	2275	5,75313091278076
2276	1,94033861160278	2276	5,75521945953369
2277	1,88701748847961	2277	5,7572135925293
2278	1,86839818954468	2278	5,75915241241455
2279	1,8821394443512	2279	5,76122188568115
2280	1,91343784332275	2280	5,76328992843628
2281	1,96504473686218	2281	5,76543235778809
2282	1,99849367141724	2282	5,76737403869629
2283	2,02759861946106	2283	5,76939487457275
2284	2,09389209747314	2284	5,77139139175415
2285	2,16187953948975	2285	5,77310800552368
2286	2,1947181224823	2286	5,77496767044067
2287	2,28060126304626	2287	5,77687978744507
2288	2,41032242774963	2288	5,77867603302002
2289	2,48502016067505	2289	5,78072643280029
2290	2,57972002029419	2290	5,78285121917725
2291	2,69429445266724	2291	5,7848653793335
2292	2,72723317146301	2292	5,78692436218262
2293	2,65445947647095	2293	5,78863859176636
2294	2,45060086250305	2294	5,79028606414795
2295	2,25917220115662	2295	5,79214477539063
2296	2,10634708404541	2296	5,79405403137207
2297	1,90398931503296	2297	5,79603290557861
2298	1,7889142036438	2298	5,79783916473389
2299	1,77458047866821	2299	5,79952001571655
2300	1,7814040184021	2300	5,80119848251343
2301	1,79971218109131	2301	5,80302143096924
2302	1,81179761886597	2302	5,80471992492676
2303	1,82388424873352	2303	5,8064546585083
2304	1,86409473419189	2304	5,8086576461792
2305	1,89467668533325	2305	5,81058120727539
2306	1,90328240394592	2306	5,81242322921753
2307	1,94028377532959	2307	5,81450223922729
2308	1,98495745658875	2308	5,81642150878906
2309	1,99629902839661	2309	5,81833362579346
2310	2,00599312782288	2310	5,82019090652466
2311	2,05889821052551	2311	5,82215881347656
2312	2,09680914878845	2312	5,82417488098145
2313	2,11663007736206	2313	5,82616090774536
2314	2,20613837242126	2314	5,82794666290283
2315	2,30215191841125	2315	5,82942962646484
2316	2,34961867332459	2316	5,83129787445068
2317	2,43706583976746	2317	5,833420753479
2318	2,55065679550171	2318	5,83545684814453
2319	2,63380765914917	2319	5,83740472793579
2320	2,72002100944519	2320	5,83930253982544
2321	2,78472542762756	2321	5,8411693572998
2322	2,80563950538635	2322	5,84342384338379
2323	2,76738524436951	2323	5,84570980072021
2324	2,57153511047363	2324	5,84768676757813
2325	2,31131196022034	2325	5,849534034729
2326	2,15136170387268	2326	5,85154438018799
2327	1,99442267417908	2327	5,85387802124023
2328	1,85973048210144	2328	5,85557556152344
2329	1,82892203330994	2329	5,85768461227417
2330	1,83339476585388	2330	5,85984706878662
2331	1,87207698822021	2331	5,86169147491455
2332	1,91632270812988	2332	5,86386442184448
2333	1,94297552108765	2333	5,8658561706543
2334	2,02180504798889	2334	5,86798095703125
2335	2,11501717567444	2335	5,87026500701904
2336	2,16677308082581	2336	5,87257289886475
2337	2,25664258003235	2337	5,87463140487671
2338	2,3659086227417	2338	5,87646007537842
2339	2,40950703620911	2339	5,87830543518066
2340	2,43652701377869	2340	5,88028907775879
2341	2,45840668678284	2341	5,88230848312378
2342	2,45401382446289	2342	5,8844780921936
2343	2,47230172157288	2343	5,88660621643066
2344	2,46230244636536	2344	5,88840961456299
2345	2,41745591163635	2345	5,89066982269287
2346	2,41237998008728	2346	5,89291095733643
2347	2,42602825164795	2347	5,89443206787109
2348	2,42108345031738	2348	5,89634656906128
2349	2,42391705513	2349	5,89858055114746
2350	2,46035814285278	2350	5,90052700042725
2351	2,51317262649536	2351	5,90245723724365
2352	2,5436544418335	2352	5,9045467376709
2353	2,53740429878235	2353	5,90679740905762
2354	2,49327063560486	2354	5,90882205963135
2355	2,40116477012634	2355	5,91080904006958
2356	2,27967977523804	2356	5,91297245025635
2357	2,17817187309265	2357	5,91495990753174
2358	2,11705565452576	2358	5,91668844223022
2359	2,13619947433472	2359	5,91850185394287
2360	2,28123903274536	2360	5,92082595825195
2361	2,44832873344421	2361	5,92292070388794
2362	2,55351781845093	2362	5,92475414276123
2363	2,64838695526123	2363	5,92682361602783
2364	2,69131183624268	2364	5,92882537841797
2365	2,65885829925537	2365	5,93076324462891
2366	2,62751340866089	2366	5,93242740631104
2367	2,55312204360962	2367	5,93401336669922
2368	2,43140459060669	2368	5,93613719940186
2369	2,35640525817871	2369	5,93833923339844
2370	2,31959223747253	2370	5,94003582000732
2371	2,27829694747925	2371	5,94187021255493
2372	2,23864555358887	2372	5,9438157081604
2373	2,22184777259827	2373	5,94563245773315
2374	2,21889138221741	2374	5,94757318496704
2375	2,2227954864502	2375	5,9493932723999
2376	2,2355580329895	2376	5,95112323760986
2377	2,25144624710083	2377	5,95292949676514
2378	2,28243112564087	2378	5,95486736297607
2379	2,32378721237183	2379	5,95706462860107
2380	2,36040353775024	2380	5,95924758911133
2381	2,42238879203796	2381	5,9609842300415
2382	2,51184463500977	2382	5,9627685546875
2383	2,59448051452637	2383	5,96482181549072
2384	2,72064685821533	2384	5,96663379669189
2385	2,8667140007019	2385	5,96825838088989
2386	2,94413805007935	2386	5,97026252746582
2387	2,96136975288391	2387	5,97255325317383
2388	2,90688753128052	2388	5,97422218322754
2389	2,78540134429932	2389	5,97587490081787
2390	2,66645073890686	2390	5,97781181335449
2391	2,54463195800781	2391	5,97978591918945
2392	2,41819620132446	2392	5,98172187805176
2393	2,31499552726746	2393	5,98370552062988
2394	2,24288940429688	2394	5,98550081253052
2395	2,19519257545471	2395	5,9872875213623
2396	2,16002702713013	2396	5,98953342437744
2397	2,13415384292603	2397	5,99137401580811
2398	2,11718916893005	2398	5,99324941635132
2399	2,10883021354675	2399	5,99569416046143
2400	2,10193514823914	2400	5,99790191650391
2401	2,09746122360229	2401	5,99950695037842
2402	2,09522247314453	2402	6,00121593475342
2403	2,09642171859741	2403	6,00305652618408
2404	2,10983872413635	2404	6,00490188598633
2405	2,1342921257019	2405	6,00679969787598
2406	2,16378331184387	2406	6,00915431976318
2407	2,21481323242188	2407	6,01116895675659
2408	2,29602098464966	2408	6,01291418075562
2409	2,38536715507507	2409	6,01486778259277
2410	2,49468088150024	2410	6,01656913757324
2411	2,64804482460022	2411	6,01891279220581
2412	2,80768394470215	2412	6,02130794525146
2413	2,90415167808533	2413	6,02317237854004
2414	2,93724179267883	2414	6,02541446685791
2415	2,90898203849792	2415	6,02747535705566
2416	2,83210754394531	2416	6,02919483184814
2417	2,74131894111633	2417	6,03128814697266
2418	2,62021780014038	2418	6,03339290618896
2419	2,52297520637512	2419	6,03556871414185
2420	2,48149633407593	2420	6,03763818740845
2421	2,44236946105957	2421	6,03946208953857
2422	2,38978505134583	2422	6,04130840301514
2423	2,34552979469299	2423	6,04317188262939
2424	2,28848695755005	2424	6,0451078414917
2425	2,17806100845337	2425	6,04691600799561
2426	2,06370711326599	2426	6,04860782623291
2427	1,98850870132446	2427	6,05054140090942
2428	1,94310665130615	2428	6,05265617370605
2429	1,95022344589233	2429	6,05498313903809
2430	1,9871187210083	2430	6,05730438232422
2431	2,02763319015503	2431	6,05951547622681
2432	2,10634827613831	2432	6,06162309646606
2433	2,21415042877197	2433	6,06365203857422
2434	2,33850121498108	2434	6,06536769866943
2435	2,48496890068054	2435	6,06703519821167
2436	2,67679572105408	2436	6,06895065307617
2437	2,8875470161438	2437	6,07090473175049
2438	3,05432319641113	2438	6,07288455963135
2439	3,1786847114563	2439	6,07479000091553
2440	3,23073029518127	2440	6,07674598693848
2441	3,1847620010376	2441	6,07878303527832
2442	3,06356906890869	2442	6,08078861236572
2443	2,87487030029297	2443	6,08251476287842
2444	2,61282086372375	2444	6,0840311050415
2445	2,3229193687439	2445	6,08574151992798
2446	2,09404110908508	2446	6,08781719207764
2447	1,95578217506409	2447	6,09001398086548
2448	1,8385374546051	2448	6,09226608276367
2449	1,73879027366638	2449	6,0944676399231
2450	1,69204592704773	2450	6,09647274017334
2451	1,67358875274658	2451	6,09843635559082
2452	1,67906880378723	2452	6,10038042068481
2453	1,71031832695007	2453	6,1023211479187
2454	1,75283670425415	2454	6,10443830490112
2455	1,85920476913452	2455	6,1063551902771
2456	2,01326608657837	2456	6,10797786712646
2457	2,16997981071472	2457	6,11013412475586
2458	2,40708827972412	2458	6,112220287323
2459	2,64646649360657	2459	6,11381769180298
2460	2,75097370147705	2460	6,11548519134521
2461	2,76093363761902	2461	6,11734867095947
2462	2,71864056587219	2462	6,11912822723389
2463	2,62453436851501	2463	6,1207332611084
2464	2,50989556312561	2464	6,12274265289307
2465	2,46216416358948	2465	6,1251220703125
2466	2,47290015220642	2466	6,12706089019775
2467	2,4635124206543	2467	6,12889528274536
2468	2,43668556213379	2468	6,13116645812988
2469	2,35320091247559	2469	6,13306140899658
2470	2,31169700622559	2470	6,13493919372559
2471	2,30115056037903	2471	6,13706350326538
2472	2,16705203056335	2472	6,13885498046875
2473	2,06598520278931	2473	6,14069557189941
2474	2,09320306777954	2474	6,14264488220215
2475	2,09157824516296	2475	6,1446475982666
2476	2,09296345710754	2476	6,14657878875732
2477	2,14755296707153	2477	6,14856624603271
2478	2,20961809158325	2478	6,15045785903931
2479	2,31103301048279	2479	6,15221405029297
2480	2,38362193107605	2480	6,15423917770386
2481	2,39800810813904	2481	6,15638732910156
2482	2,3887300491333	2482	6,15853404998779
2483	2,35144972801209	2483	6,16031742095947
2484	2,29541659355164	2484	6,16213083267212
2485	2,23202586174011	2485	6,16434335708618
2486	2,1943473815918	2486	6,16632080078125
2487	2,16672778129578	2487	6,16816520690918
2488	2,15290307998657	2488	6,17018604278564
2489	2,15526223182678	2489	6,17225408554077
2490	2,13578820228577	2490	6,17433643341064
2491	2,12210059165955	2491	6,17643928527832
2492	2,04527974128723	2492	6,1785101890564
2493	1,96082472801208	2493	6,18025779724121
2494	1,97425723075867	2494	6,18201160430908
2495	1,94443345069885	2495	6,18391418457031
2496	1,9056510925293	2496	6,18587493896484
2497	1,92095160484314	2497	6,18795490264893
2498	1,93961501121521	2498	6,18997001647949
2499	2,00932741165161	2499	6,19180107116699
2500	2,0759904384613	2500	6,1936674118042
2501	2,09413528442383	2501	6,19554996490479
2502	2,19278335571289	2502	6,19750881195068
2503	2,33492136001587	2503	6,19946718215942
2504	2,36907720565796	2504	6,2014045715332
2505	2,4208664894104	2505	6,20364284515381
2506	2,56134152412415	2506	6,20594596862793
2507	2,6203715801239	2507	6,20787858963013
2508	2,60731339454651	2508	6,2097110748291
2509	2,60592103004456	2509	6,21165657043457
2510	2,5972580909729	2510	6,21357822418213
2511	2,5674843788147	2511	6,2156286239624
2512	2,48301982879639	2512	6,21755027770996
2513	2,37813234329224	2513	6,21944904327393
2514	2,33955979347229	2514	6,22125244140625
2515	2,27186799049377	2515	6,22316455841064
2516	2,10458874702454	2516	6,22541427612305
2517	2,0283055305481	2517	6,22731590270996
2518	2,03368544578552	2518	6,22888660430908
2519	1,92296028137207	2519	6,23055219650269
2520	1,81571364402771	2520	6,23244285583496
2521	1,82122468948364	2521	6,2345085144043
2522	1,80846929550171	2522	6,23655891418457
2523	1,79085731506348	2523	6,23830223083496
2524	1,78757905960083	2524	6,24003028869629
2525	1,78594708442688	2525	6,24205207824707
2526	1,84762239456177	2526	6,24391555786133
2527	1,89995884895325	2527	6,24591827392578
2528	1,89228892326355	2528	6,2480354309082
2529	1,97534680366516	2529	6,24978303909302
2530	2,0959210395813	2530	6,25148057937622
2531	2,10520148277283	2531	6,25346755981445
2532	2,15619921684265	2532	6,25540637969971
2533	2,29021310806274	2533	6,2572774887085
2534	2,34681844711304	2534	6,25903844833374
2535	2,37476825714111	2535	6,26070117950439
2536	2,45484948158264	2536	6,26261711120605
2537	2,50447869300842	2537	6,26451873779297
2538	2,51683115959167	2538	6,26644039154053
2539	2,5127375125885	2539	6,26847505569458
2540	2,47345089912415	2540	6,27061939239502
2541	2,4771511554718	2541	6,2726092338562
2542	2,46614336967468	2542	6,27424812316895
2543	2,36970663070679	2543	6,27607917785645
2544	2,31614589691162	2544	6,27815628051758
2545	2,31450080871582	2545	6,28011608123779
2546	2,24475622177124	2546	6,28219699859619
2547	2,15042471885681	2547	6,28422737121582
2548	2,11453557014465	2548	6,28606796264648
2549	2,0757007598877	2549	6,28800964355469
2550	1,989905834198	2550	6,29003524780273
2551	1,93066000938416	2551	6,29204654693604
2552	1,91357016563416	2552	6,29404926300049
2553	1,89703702926636	2553	6,29601383209229
2554	1,89377188682556	2554	6,29810810089111
2555	1,89158201217651	2555	6,30031967163086
2556	1,91776275634766	2556	6,30241870880127
2557	1,9743537902832	2557	6,30431175231934
2558	2,00136542320251	2558	6,30634546279907
2559	2,03235507011414	2559	6,30852127075195
2560	2,1199905872345	2560	6,31057167053223
2561	2,18140006065369	2561	6,31285190582275
2562	2,21050024032593	2562	6,31505584716797
2563	2,29417681694031	2563	6,31696462631226
2564	2,38485455513	2564	6,31893253326416
2565	2,41308331489563	2565	6,32083177566528
2566	2,45753645896912	2566	6,32263088226318
2567	2,52389907836914	2567	6,32442474365234
2568	2,54437565803528	2568	6,32651710510254
2569	2,54611253738403	2569	6,32883644104004
2570	2,50138878822327	2570	6,33090972900391
2571	2,43878126144409	2571	6,33266448974609
2572	2,41942882537842	2572	6,33453845977783
2573	2,33733892440796	2573	6,33681392669678
2574	2,21279263496399	2574	6,33917903900146
2575	2,16518402099609	2575	6,34108304977417
2576	2,12759733200073	2576	6,34268856048584
2577	2,08028078079224	2577	6,34434700012207
2578	2,0678973197937	2578	6,34607887268066
2579	2,07448482513428	2579	6,3479208946228
2580	2,12365031242371	2580	6,34991550445557
2581	2,17588901519775	2581	6,35208988189697
2582	2,18224048614502	2582	6,35417079925537
2583	2,17615962028503	2583	6,35597705841064
2584	2,17583537101746	2584	6,35762310028076
2585	2,16763377189636	2585	6,35945415496826
2586	2,15702652931213	2586	6,36146926879883
2587	2,18855142593384	2587	6,36361980438232
2588	2,23515629768372	2588	6,3660717010498
2589	2,25372433662415	2589	6,36820697784424
2590	2,30124831199646	2590	6,37019538879395
2591	2,3694109916687	2591	6,37234306335449
2592	2,41549134254456	2592	6,37433433532715
2593	2,46752381324768	2593	6,37631416320801
2594	2,53878235816956	2594	6,37819051742554
2595	2,59703397750854	2595	6,38008213043213
2596	2,64347791671753	2596	6,38184452056885
2597	2,69444704055786	2597	6,38353824615479
2598	2,71379709243774	2598	6,38532066345215
2599	2,69391775131226	2599	6,38724422454834
2600	2,57907867431641	2600	6,389235496521
2601	2,40771532058716	2601	6,39116859436035
2602	2,30221509933472	2602	6,39328384399414
2603	2,20085263252258	2603	6,39536619186401
2604	2,12740302085876	2604	6,39710426330566
2605	2,1217155456543	2605	6,39883899688721
2606	2,12846398353577	2606	6,40083694458008
2607	2,16103196144104	2607	6,40306854248047
2608	2,19595909118652	2608	6,40524959564209
2609	2,20927834510803	2609	6,40722036361694
2610	2,22910046577454	2610	6,4091157913208
2611	2,25860953330994	2611	6,41093635559082
2612	2,27362751960754	2612	6,41291618347168
2613	2,28868961334229	2613	6,41485595703125
2614	2,31132745742798	2614	6,41643142700195
2615	2,32636332511902	2615	6,41811943054199
2616	2,33564734458923	2616	6,41991996765137
2617	2,38739252090454	2617	6,42176628112793
2618	2,46792435646057	2618	6,42374277114868
2619	2,49757051467896	2619	6,42566585540771
2620	2,55840539932251	2620	6,42758274078369
2621	2,72090315818787	2621	6,42957782745361
2622	2,81705260276794	2622	6,43123054504395
2623	2,8550922870636	2623	6,43282508850098
2624	2,96881437301636	2624	6,43493175506592
2625	3,04087400436401	2625	6,43735647201538
2626	3,02012085914612	2626	6,43953704833984
2627	2,88830399513245	2627	6,44118404388428
2628	2,64758348464966	2628	6,44286394119263
2629	2,52496361732483	2629	6,4445948600769
2630	2,44397163391113	2630	6,44671535491943
2631	2,27637887001038	2631	6,44892692565918
2632	2,20536351203918	2632	6,45047426223755
2633	2,23361015319824	2633	6,451979637146
2634	2,22577214241028	2634	6,45382976531982
2635	2,20153093338013	2635	6,45631694793701
2636	2,20897436141968	2636	6,45902633666992
2637	2,22586631774902	2637	6,46135234832764
2638	2,25800395011902	2638	6,46330595016479
2639	2,27497935295105	2639	6,46530628204346
2640	2,28215575218201	2640	6,46755313873291
2641	2,36337542533875	2641	6,46946430206299
2642	2,4710750579834	2642	6,47108316421509
2643	2,49400973320007	2643	6,47302627563477
2644	2,58633494377136	2644	6,47505855560303
2645	2,77706980705261	2645	6,47689914703369
2646	2,86587834358215	2646	6,47879600524902
2647	2,93683767318726	2647	6,4805850982666
2648	3,02343487739563	2648	6,48242950439453
2649	3,08493971824646	2649	6,48443126678467
2650	3,14865350723267	2650	6,48677110671997
2651	3,10919642448425	2651	6,48894691467285
2652	3,04176449775696	2652	6,49071598052979
2653	2,99622654914856	2653	6,49244785308838
2654	2,77086138725281	2654	6,49449253082275
2655	2,50490784645081	2655	6,49681329727173
2656	2,40214109420776	2656	6,49872064590454
2657	2,30209708213806	2657	6,50031471252441
2658	2,23408341407776	2658	6,50240325927734
2659	2,2399115562439	2659	6,50447940826416
2660	2,24193811416626	2660	6,50633716583252
2661	2,3776388168335	2661	6,5087308883667
2662	2,54679441452026	2662	6,5109338760376
2663	2,54145264625549	2663	6,51276683807373
2664	2,6347541809082	2664	6,51494407653809
2665	2,88054704666138	2665	6,5169882774353
2666	2,98705816268921	2666	6,51877164840698
2667	3,0057418346405	2667	6,52085208892822
2668	2,95457720756531	2668	6,52292728424072
2669	2,84013628959656	2669	6,52464485168457
2670	2,87213206291199	2670	6,52628803253174
2671	2,81824707984924	2671	6,52835464477539
2672	2,64588832855225	2672	6,53043031692505
2673	2,62274742126465	2673	6,53232336044312
2674	2,61669993400574	2674	6,53433561325073
2675	2,5675642490387	2675	6,53646469116211
2676	2,55014896392822	2676	6,53852224349976
2677	2,54093885421753	2677	6,54064655303955
2678	2,51240611076355	2678	6,54273986816406
2679	2,48147487640381	2679	6,54455280303955
2680	2,45318651199341	2680	6,5462589263916
2681	2,45200276374817	2681	6,54800033569336
2682	2,46634125709534	2682	6,55028343200684
2683	2,44987845420837	2683	6,55243968963623
2684	2,48756289482117	2684	6,55416107177734
2685	2,63659715652466	2685	6,55608654022217
2686	2,70525932312012	2686	6,55842399597168
2687	2,68947124481201	2687	6,5608606338501
2688	2,80100226402283	2688	6,56306505203247
2689	2,93221116065979	2689	6,565016746521
2690	2,94051289558411	2690	6,5666618347168
2691	2,92768597602844	2691	6,56833076477051
2692	2,90282726287842	2692	6,57036399841309
2693	2,88161158561707	2693	6,57261848449707
2694	2,82944560050964	2694	6,57443428039551
2695	2,70625591278076	2695	6,57614946365356
2696	2,6453959941864	2696	6,57797813415527
2697	2,58972644805908	2697	6,57973527908325
2698	2,4797785282135	2698	6,58168315887451
2699	2,44343519210815	2699	6,58352136611938
2700	2,43328332901001	2700	6,58539199829102
2701	2,39485025405884	2701	6,58779048919678
2702	2,37731695175171	2702	6,59016370773315
2703	2,36636400222778	2703	6,59213638305664
2704	2,37694978713989	2704	6,59410238265991
2705	2,40526795387268	2705	6,5961217880249
2706	2,40856409072876	2706	6,59802436828613
2707	2,41724848747253	2707	6,60007953643799
2708	2,47897386550903	2708	6,60241842269897
2709	2,52697706222534	2709	6,60428524017334
2710	2,55764603614807	2710	6,60611724853516
2711	2,66677379608154	2711	6,60848712921143
2712	2,79348134994507	2712	6,61034202575684
2713	2,88028359413147	2713	6,61218881607056
2714	2,95474290847778	2714	6,61405801773071
2715	2,97666192054749	2715	6,61584377288818
2716	2,95660257339478	2716	6,61811113357544
2717	2,8828489780426	2717	6,62001132965088
2718	2,79067516326904	2718	6,62186050415039
2719	2,73028135299683	2719	6,62377452850342
2720	2,62395977973938	2720	6,62542343139648
2721	2,50041484832764	2721	6,62724256515503
2722	2,43572354316711	2722	6,62919425964355
2723	2,38588809967041	2723	6,63122653961182
2724	2,32181072235107	2724	6,63326025009155
2725	2,28983879089355	2725	6,63546180725098
2726	2,27724194526672	2726	6,63769483566284
2727	2,27968573570251	2727	6,63978099822998
2728	2,32059717178345	2728	6,6416015625
2729	2,35268592834473	2729	6,64342641830444
2730	2,37663507461548	2730	6,64555168151855
2731	2,46168494224548	2731	6,64743804931641
2732	2,54178881645203	2732	6,6493034362793
2733	2,57395505905151	2733	6,65132617950439
2734	2,66608834266663	2734	6,65310764312744
2735	2,76776671409607	2735	6,65494537353516
2736	2,76965737342834	2736	6,65724992752075
2737	2,7641224861145	2737	6,65958786010742
2738	2,76151895523071	2738	6,66135549545288
2739	2,74625658988953	2739	6,66300535202026
2740	2,73201584815979	2740	6,66519403457642
2741	2,66751408576965	2741	6,6672945022583
2742	2,60439038276672	2742	6,66890621185303
2743	2,60437250137329	2743	6,67080402374268
2744	2,57025003433228	2744	6,67291259765625
2745	2,4811065196991	2745	6,67465448379517
2746	2,47117519378662	2746	6,67663192749023
2747	2,4861752986908	2747	6,67844772338867
2748	2,45452284812927	2748	6,68013334274292
2749	2,43920683860779	2749	6,682288646698
2750	2,46704339981079	2750	6,68421506881714
2751	2,48716711997986	2751	6,68580913543701
2752	2,46886134147644	2752	6,68742418289185
2753	2,43073225021362	2753	6,68923282623291
2754	2,38214612007141	2754	6,6912317276001
2755	2,30240702629089	2755	6,6929292678833
2756	2,20712542533875	2756	6,69469451904297
2757	2,13108420372009	2757	6,69668674468994
2758	2,07410454750061	2758	6,6986083984375
2759	2,07762837409973	2759	6,70052766799927
2760	2,11875200271606	2760	6,70218849182129
2761	2,1612012386322	2761	6,70409917831421
