QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 4,1606770877	 0,4509449005	 1,7840397358	
 4,1806803430	 0,4711174965	 1,7862594128	
 4,2006835982	 0,4901409149	 1,7882728577	
 4,2206868534	 0,5102765560	 1,7901992798	
 4,2406901086	 0,5331397057	 1,7922532558	
 4,2606933639	 0,5572175980	 1,7945504189	
 4,2806966191	 0,5820238590	 1,7966878414	
 4,3006998743	 0,6091606617	 1,7987644672	
 4,3207031296	 0,6365323067	 1,8008399010	
 4,3407063848	 0,6627917290	 1,8027961254	
 4,3607096400	 0,6913506985	 1,8048179150	
 4,3807128952	 0,7236278057	 1,8068635464	
 4,4007161505	 0,7530188560	 1,8088662624	
 4,4207194057	 0,7813763618	 1,8107712269	
 4,4407226609	 0,8137631416	 1,8129026890	
 4,4607259162	 0,8462941647	 1,8151259422	
 4,4807291714	 0,8786845207	 1,8172848225	
 4,5007324266	 0,9126234055	 1,8195104599	
 4,5207356819	 0,9486961365	 1,8216609955	
 4,5407389371	 0,9843349457	 1,8236505985	
 4,5607421923	 1,0205554962	 1,8255710602	
 4,5807454475	 1,0627973080	 1,8276643753	
 4,6007487028	 1,1057877541	 1,8296968937	
 4,6207519580	 1,1524426937	 1,8315446377	
 4,6407552132	 1,2106704712	 1,8333876133	
 4,6607584685	 1,2812590599	 1,8352890015	
 4,6807617237	 1,3575565815	 1,8372821808	
 4,7007649789	 1,4387691021	 1,8392622471	
 4,7207682341	 1,5264236927	 1,8414020538	
 4,7407714894	 1,6129851341	 1,8435001373	
 4,7607747446	 1,6906142235	 1,8454885483	
 4,7807779998	 1,7582428455	 1,8473637104	
 4,8007812551	 1,8129587173	 1,8493747711	
 4,8207845103	 1,8415427208	 1,8516314030	
 4,8407877655	 1,8449461460	 1,8538510799	
 4,8607910208	 1,8292939663	 1,8560254574	
 4,8807942760	 1,7886471748	 1,8580365181	
 4,9007975312	 1,7187404633	 1,8600499630	
 4,9208007864	 1,6317582130	 1,8620669842	
 4,9408040417	 1,5349411964	 1,8642795086	
 4,9608072969	 1,4320087433	 1,8662524223	
 4,9808105521	 1,3282227516	 1,8681299686	
 5,0008138074	 1,2306261063	 1,8703365326	
 5,0208170626	 1,1459422112	 1,8725013733	
 5,0408203178	 1,0691368580	 1,8745255470	
 5,0608235731	 0,9950363636	 1,8766176701	
 5,0808268283	 0,9294903278	 1,8786621094	
 5,1008300835	 0,8726966381	 1,8805217743	
 5,1208333387	 0,8179414272	 1,8826460838	
 5,1408365940	 0,7671403885	 1,8848240376	
 5,1608398492	 0,7187759876	 1,8868315220	
 5,1808431044	 0,6718897820	 1,8887531757	
 5,2008463597	 0,6286358833	 1,8909335136	
 5,2208496149	 0,5873477459	 1,8932414055	
 5,2408528701	 0,5451405048	 1,8954098225	
 5,2608561253	 0,5053555965	 1,8974995613	
 5,2808593806	 0,4679119587	 1,8995773792	
 5,3008626358	 0,4300534725	 1,9017815590	
 5,3208658910	 0,3953742981	 1,9038259983	
 5,3408691463	 0,3639912605	 1,9056582451	
 5,3608724015	 0,3315770626	 1,9076311588	
 5,3808756567	 0,3055167198	 1,9097948074	
 5,4008789120	 0,2868950367	 1,9119477272	
 5,4208821672	 0,2696537971	 1,9140875340	
 5,4408854224	 0,2581465244	 1,9161832333	
 5,4608886776	 0,2529501915	 1,9184982777	
 5,4808919329	 0,2531707287	 1,9207823277	
 5,5008951881	 0,2594649792	 1,9228076935	
 5,5208984433	 0,2718687057	 1,9248914719	
 5,5409016986	 0,2880096436	 1,9268381596	
 5,5609049538	 0,3060531616	 1,9286823273	
 5,5809082090	 0,3253829479	 1,9306695461	
 5,6009114642	 0,3446495533	 1,9327533245	
 5,6209147195	 0,3629803658	 1,9345581532	
 5,6409179747	 0,3808224201	 1,9362890720	
 5,6609212299	 0,3989827633	 1,9384837151	
 5,6809244852	 0,4167342186	 1,9408607483	
 5,7009277404	 0,4336237907	 1,9428813457	
 5,7209309956	 0,4505431652	 1,9449329376	
 5,7409342509	 0,4675436020	 1,9474065304	
 5,7609375061	 0,4843068123	 1,9496798515	
 5,7809407613	 0,5012965202	 1,9516575336	
 5,8009440165	 0,5194389820	 1,9537401199	
 5,8209472718	 0,5368983746	 1,9559621811	
 5,8409505270	 0,5546402931	 1,9579970837	
 5,8609537822	 0,5750215054	 1,9597125053	
 5,8809570375	 0,5949962139	 1,9616246223	
 5,9009602927	 0,6154298782	 1,9636809826	
 5,9209635479	 0,6376755238	 1,9655501842	
 5,9409668031	 0,6592619419	 1,9676280022	
 5,9609700584	 0,6798005104	 1,9695782661	
 5,9809733136	 0,7019603252	 1,9714438915	
 6,0009765688	 0,7258725166	 1,9738256931	
 6,0209798241	 0,7488191128	 1,9763505459	
 6,0409830793	 0,7728314400	 1,9784820080	
 6,0609863345	 0,7997334003	 1,9804906845	
 6,0809895898	 0,8257293701	 1,9826865196	
 6,1009928450	 0,8518409729	 1,9848191738	
 6,1209961002	 0,8817195892	 1,9869077206	
 6,1409993554	 0,9104132652	 1,9887149334	
 6,1610026107	 0,9396421909	 1,9905757904	
 6,1810058659	 0,9751844406	 1,9923961163	
 6,2010091211	 1,0125255585	 1,9941270351	
 6,2210123764	 1,0528802872	 1,9963538647	
 6,2410156316	 1,1001181602	 1,9983470440	
 6,2610188868	 1,1553049088	 2,0001471043	
 6,2810221420	 1,2170457840	 2,0024073124	
 6,3010253973	 1,2866330147	 2,0047116280	
